Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Year
200501JC30428,539410,187090,0.009966,51.565407,1,3,2,1,05/07/2005,3,19:10,13,E09000031,3,11,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,Zebra crossing,Daylight: Street light present,Fine without high winds,Dry,None,None,1,No,E01004440,2005
200501JC30429,537690,195290,-0.011616,51.639515,1,3,2,1,29/06/2005,4,07:45,13,E09000031,3,112,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004349,2005
200501JC30430,539530,185970,0.011252,51.555313,1,3,2,1,03/07/2005,1,10:20,13,E09000031,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004329,2005
200501JC30431,537980,188760,-0.009996,51.580765,1,3,1,1,04/07/2005,2,18:48,13,E09000031,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Raining without high winds,Wet/Damp,None,None,1,Yes,E01004412,2005
200501JC30432,538420,188810,-0.00363,51.581106,1,3,1,1,12/06/2005,1,13:40,13,E09000031,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004467,2005
200501JC30433,536860,188900,-0.026096,51.582296,1,3,2,1,24/06/2005,6,07:15,13,E09000031,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004397,2005
200501JC30434,539220,186330,0.006925,51.558624,1,3,2,1,05/07/2005,3,17:55,13,E09000031,3,11,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004341,2005
200501JC30435,538200,186370,-0.007763,51.559234,1,3,1,1,06/07/2005,4,15:25,13,E09000031,6,0,Single carriageway,30,,Giveway or uncontrolled,3,112,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004375,2005
200501JC30436,538860,192300,0.004095,51.612359,1,3,2,1,05/07/2005,3,01:00,13,E09000031,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01004388,2005
200501JC30437,536400,187210,-0.033387,51.567221,1,3,2,1,28/06/2005,3,15:40,13,E09000031,3,104,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004427,2005
200501JC30438,536940,187560,-0.025464,51.570235,1,3,3,1,14/06/2005,3,11:26,13,E09000031,3,1006,Single carriageway,30,,Automatic traffic signal,3,104,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004425,2005
200501JC30439,536810,187800,-0.027245,51.572423,1,3,2,1,11/07/2005,2,20:02,13,E09000031,5,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,No,E01004421,2005
200501JC30440,539270,186460,0.007698,51.55978,1,3,4,1,26/06/2005,1,20:35,13,E09000031,3,11,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01004334,2005
200501JC30441,537600,189540,-0.015172,51.587867,1,3,2,1,04/07/2005,2,19:40,13,E09000031,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,No,E01004409,2005
200501JC30442,536600,188210,-0.030114,51.576158,1,3,1,1,25/06/2005,7,13:10,13,E09000031,6,0,Dual carriageway,30,,Giveway or uncontrolled,3,1006,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004448,2005
200501JC30443,537080,189150,-0.022825,51.584489,1,3,1,1,21/06/2005,3,13:37,13,E09000031,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004397,2005
200501JC30444,536180,190550,-0.035265,51.597288,1,2,3,2,07/06/2005,3,14:40,13,E09000031,5,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004400,2005
200501JC30445,537140,191230,-0.021147,51.603166,1,3,2,1,13/06/2005,2,07:58,13,E09000031,3,406,Dual carriageway,50,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004403,2005
200501JC30448,539690,188080,0.014396,51.574234,1,3,1,1,26/06/2005,1,21:50,13,E09000031,3,114,Single carriageway,40,,,-1,0,None within 50 metres,Pedestrian phase at traffic signal junction,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01004362,2005
200501JC30449,535720,189380,-0.042354,51.586885,1,3,1,1,12/06/2005,1,11:05,13,E09000031,3,503,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004391,2005
200501JC30450,536960,190440,-0.024053,51.59611,1,3,1,1,14/06/2005,3,07:10,13,E09000031,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004463,2005
200501JC30451,539070,185710,0.004518,51.55309,1,3,1,1,04/06/2005,7,17:05,13,E09000031,6,0,Single carriageway,20,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004335,2005
200501JC30452,537090,187380,-0.023371,51.568581,1,3,2,1,13/06/2005,2,21:30,13,E09000031,6,0,Single carriageway,30,,Giveway or uncontrolled,3,1006,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01004424,2005
200501JC30453,538430,188660,-0.003545,51.579756,1,3,2,1,11/06/2005,7,08:21,13,E09000031,6,0,Single carriageway,30,,Giveway or uncontrolled,3,104,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004363,2005
200501JC30455,536740,189940,-0.027422,51.591671,1,3,2,2,30/06/2005,5,00:28,13,E09000031,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Wet/Damp,None,None,1,Yes,E01004459,2005
200501JC30456,539690,187900,0.014324,51.572616,1,2,3,2,28/06/2005,3,09:35,13,E09000031,3,12,Dual carriageway,50,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004436,2005
200501JC30457,538480,188700,-0.002808,51.580103,1,3,2,1,23/06/2005,5,17:12,13,E09000031,3,104,One way street,30,,Giveway or uncontrolled,5,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004363,2005
200501JC30458,537450,191380,-0.016615,51.604438,1,3,3,1,11/06/2005,7,15:37,13,E09000031,3,112,Single carriageway,30,,,-1,0,None within 50 metres,Zebra crossing,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004419,2005
200501JC30460,538210,194160,-0.004552,51.629233,1,3,1,2,01/06/2005,4,19:28,13,E09000031,4,169,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Raining without high winds,Wet/Damp,None,None,1,Yes,E01004358,2005
200501JC30461,537290,191130,-0.019022,51.60223,1,3,2,2,28/06/2005,3,19:55,13,E09000031,3,406,One way street,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004403,2005
200501JC30462,538260,188560,-0.006036,51.578899,1,3,2,1,11/07/2005,2,16:30,13,E09000031,3,104,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,No,E01004364,2005
200501JC30464,536930,187550,-0.025612,51.570148,1,3,1,1,20/06/2005,2,15:15,13,E09000031,3,1006,Single carriageway,30,,Automatic traffic signal,3,104,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004425,2005
200501JC30465,536850,189740,-0.025913,51.589847,1,3,2,1,15/06/2005,4,16:00,13,E09000031,3,503,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004457,2005
200501JC30466,536540,187300,-0.031333,51.567996,1,2,1,2,03/06/2005,6,14:20,13,E09000031,6,0,Single carriageway,30,,Giveway or uncontrolled,3,104,None within 50 metres,Central refuge,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004422,2005
200501JC30467,536680,187390,-0.029279,51.56877,1,3,2,1,26/05/2005,5,09:09,13,E09000031,6,0,Dual carriageway,30,,Giveway or uncontrolled,3,104,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004425,2005
200501JC30468,539130,193330,0.008401,51.621548,1,3,2,1,16/06/2005,5,07:35,13,E09000031,4,146,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004390,2005
200501JC30470,538180,192900,-0.005482,51.617918,1,2,2,1,26/06/2005,1,19:13,13,E09000031,3,1009,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004413,2005
200501JC30471,538470,188690,-0.002957,51.580016,1,3,2,1,30/06/2005,5,16:07,13,E09000031,5,0,Single carriageway,30,,Giveway or uncontrolled,3,104,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004363,2005
200501JC30472,539550,192620,0.014181,51.615064,1,3,2,1,07/07/2005,5,08:26,13,E09000031,3,1009,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,2,Yes,E01004386,2005
200501JC30473,537460,191020,-0.016612,51.601201,1,3,3,1,04/07/2005,2,22:46,13,E09000031,3,112,Roundabout,30,,Giveway or uncontrolled,5,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01004455,2005
200501JC30475,538550,193000,-0.000102,51.618726,1,3,2,1,14/07/2005,5,15:15,13,E09000031,4,160,Single carriageway,30,,Giveway or uncontrolled,3,1009,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,No,E01004413,2005
200501JC30476,538070,195580,-0.006014,51.642028,1,3,2,1,14/07/2005,5,10:42,13,E09000031,6,0,Dual carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004349,2005
200501JC30477,537760,193500,-0.011309,51.623413,1,2,1,1,14/07/2005,5,08:40,13,E09000031,6,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004355,2005
200501JC30480,538790,191330,0.002701,51.60366,1,3,1,2,09/07/2005,7,17:05,13,E09000031,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004383,2005
200501JC30481,538080,189480,-0.008271,51.58721,1,3,3,1,14/07/2005,5,11:45,13,E09000031,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004410,2005
200501JC30482,538830,188760,0.002262,51.580556,1,3,2,1,22/07/2005,6,09:25,13,E09000031,3,114,Roundabout,30,,Giveway or uncontrolled,3,104,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004363,2005
200501JC30483,536840,187480,-0.026937,51.56954,1,3,3,2,17/07/2005,1,11:06,13,E09000031,3,104,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004427,2005
200501JC30484,536810,187750,-0.027265,51.571974,1,3,2,1,25/07/2005,2,15:32,13,E09000031,3,1006,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004425,2005
200501JC30485,538950,193950,0.006048,51.627164,1,3,1,1,21/07/2005,5,09:05,13,E09000031,3,110,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004389,2005
200501JC30486,536650,188060,-0.029452,51.574798,1,3,2,1,15/07/2005,6,08:30,13,E09000031,3,1006,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004448,2005
200501JC30487,537700,190730,-0.013262,51.598536,1,3,1,1,21/07/2005,5,14:37,13,E09000031,6,0,One way street,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004344,2005
200501JC30488,535770,186180,-0.042868,51.558117,1,3,2,1,23/07/2005,7,19:53,4,E09000012,6,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01001787,2005
200501JC30489,537590,185500,-0.016897,51.551565,1,3,1,1,30/07/2005,7,02:05,4,E09000012,3,12,Dual carriageway,50,,Giveway or uncontrolled,3,12,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01004430,2005
200501JC30490,536530,190800,-0.030117,51.59945,1,2,2,1,21/07/2005,5,18:59,13,E09000031,4,179,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004400,2005
200501JC30491,538780,191390,0.002581,51.604202,1,3,1,1,10/07/2005,1,20:39,13,E09000031,5,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,Ol or diesel,None,1,Yes,E01004381,2005
200501JC30492,538850,193380,0.004378,51.622067,1,3,2,1,18/07/2005,2,18:10,13,E09000031,6,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004384,2005
200501JC30493,537730,193900,-0.011585,51.627014,1,3,1,1,20/07/2005,4,15:50,13,E09000031,3,112,Single carriageway,30,,Giveway or uncontrolled,3,112,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004356,2005
200501JC30495,536060,186980,-0.038378,51.565236,1,3,2,1,29/07/2005,6,17:12,13,E09000031,3,104,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004422,2005
200501JC30496,535670,186690,-0.044113,51.562724,1,3,2,1,14/07/2005,5,09:35,13,E09000031,3,104,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004422,2005
200501JC30497,539810,187770,0.016003,51.571418,1,3,2,1,20/07/2005,4,17:46,13,E09000031,3,11,Roundabout,40,,Giveway or uncontrolled,3,12,None within 50 metres,non-junction pedestrian crossing,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004438,2005
